fecha,turno,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,año,mes,dia,dia_semana,trimestre,semana_del_año,es_fin_de_semana,dias_desde_inicio,turnos_acumulados
2024-05-29,1,11.97,2129.01,1.61,746.75,1.93,3.18,7.328,0.051,18.72,14930.53,51.29,9.24,6.35,0.72,0.53,156.11,0.16,2.84,6.94,0.03,1.55,1527.04,1.2,54.18,8.9,0.54,0.42,99.25,0.1,0.19,5.68,0.01,1.95,484.76,0.34,0.6,33.01,0.05,0.33,40.56,0.08,0.08,4.28,0.01,2024,5,29,2,2,22,0,148,1
2024-05-29,2,12.0,2112.98,1.48,426.63,1.18,2.57,6.121,0.041,22.18,10819.22,51.82,9.99,6.09,0.64,0.79,203.78,0.13,2.72,6.41,0.03,2.07,1585.64,1.07,54.39,8.74,0.58,0.42,77.52,0.08,0.12,5.32,0.01,3.41,788.83,0.49,1.04,29.0,0.06,0.36,33.63,0.05,0.07,3.38,0.01,2024,5,29,2,2,22,0,148,2
2024-05-30,1,12.0,2109.27,1.97,483.57,1.59,2.91,7.554,0.045,31.89,11855.7,44.82,10.15,7.55,0.75,0.63,123.69,0.14,3.03,7.75,0.03,3.26,1638.94,0.87,52.8,9.61,0.55,0.46,71.86,0.1,0.14,6.55,0.01,3.22,728.61,0.43,0.82,40.82,0.05,0.33,34.71,0.08,0.1,4.8,0.01,2024,5,30,3,2,22,0,149,1
2024-05-30,2,12.0,2020.81,2.02,476.16,1.53,3.36,7.904,0.05,34.62,12151.23,45.22,9.88,7.2,0.81,0.69,122.06,0.16,2.96,7.6,0.03,2.3,1322.27,0.65,52.87,10.21,0.5,0.49,62.93,0.12,0.16,6.05,0.01,3.53,661.84,0.41,0.74,41.87,0.04,0.26,32.29,0.08,0.07,3.72,0.01,2024,5,30,3,2,22,0,149,2
2024-05-31,1,12.0,2084.11,1.8,428.16,1.53,2.76,6.943,0.046,33.73,11933.01,50.86,8.59,6.56,0.91,0.63,108.28,0.14,2.68,7.41,0.02,1.8,956.46,0.65,50.54,9.5,0.54,0.63,53.52,0.12,0.19,6.17,0.01,3.0,464.22,0.36,1.98,36.91,0.05,0.43,33.1,0.1,0.11,4.4,0.01,2024,5,31,4,2,22,0,150,1
2024-05-31,2,12.0,2109.4,1.7,800.48,2.39,3.6,7.707,0.05,22.57,13391.05,47.78,9.54,6.15,0.63,0.53,124.41,0.19,3.44,7.93,0.02,0.9,909.88,0.8,51.16,8.95,0.47,0.6,79.52,0.14,0.11,6.32,0.01,2.8,876.86,0.7,2.08,39.21,0.08,0.6,39.7,0.13,0.1,4.73,0.01,2024,5,31,4,2,22,0,150,2
2024-06-01,1,12.0,1967.24,1.75,711.88,2.05,3.37,7.88,0.044,19.18,12874.01,50.79,9.81,6.64,0.53,0.57,160.16,0.23,3.4,9.09,0.02,1.1,1026.73,1.12,53.17,9.29,0.38,0.47,103.34,0.15,0.13,7.11,0.01,2.8,1245.98,0.82,2.46,41.9,0.09,0.4,50.99,0.15,0.1,5.56,0.01,2024,6,1,5,2,22,1,151,1
2024-06-01,2,12.0,1960.88,1.6,504.66,1.54,2.68,7.83,0.044,25.35,11502.21,46.73,11.06,7.93,0.64,0.65,124.86,0.19,2.67,8.52,0.02,1.2,1050.3,0.96,53.77,9.55,0.41,0.43,77.43,0.12,0.12,6.49,0.01,2.4,749.57,0.5,1.23,42.6,0.05,0.37,38.66,0.12,0.09,5.11,0.01,2024,6,1,5,2,22,1,151,2
2024-06-02,1,12.0,1988.63,1.55,630.95,1.98,3.35,9.815,0.051,21.58,10775.06,46.62,9.49,6.49,0.687,0.6,135.06,0.2,3.29,7.84,0.03,1.1,974.89,0.94,52.8,8.99,0.52,0.5,74.12,0.13,0.14,6.39,0.01,2.4,575.91,0.44,0.75,39.5,0.05,0.57,32.93,0.12,0.09,4.22,0.01,2024,6,2,6,2,22,1,152,1
2024-06-02,2,12.0,2003.74,1.65,513.42,1.82,3.23,8.668,0.042,19.77,11189.22,48.65,9.73,6.7,0.718,0.57,145.19,0.19,3.17,8.21,0.03,1.1,999.42,0.98,53.6,9.02,0.53,0.43,80.74,0.13,0.15,7.01,0.01,1.8,406.79,0.33,0.61,32.74,0.04,0.27,36.43,0.11,0.1,4.6,0.01,2024,6,2,6,2,22,1,152,2
2024-06-03,1,12.0,1834.36,1.9,670.54,1.59,2.94,8.873,0.052,21.58,10846.05,40.62,11.06,8.19,0.6,0.57,126.26,0.17,3.14,8.3,0.02,1.1,936.94,0.74,51.11,8.99,0.45,0.37,69.02,0.12,0.12,6.96,0.01,1.6,354.06,0.29,0.44,32.69,0.03,0.3,28.96,0.09,0.1,3.91,0.01,2024,6,3,0,2,23,0,153,1
2024-06-03,2,12.0,1900.9,1.9,572.78,1.68,3.14,7.378,0.039,22.36,10036.13,39.82,12.01,6.71,0.53,0.5,102.08,0.14,2.7,7.07,0.02,1.3,976.52,0.69,52.67,9.1,0.47,0.4,61.32,0.08,0.1,5.94,0.01,2.8,457.98,0.28,0.51,38.23,0.04,0.27,22.13,0.06,0.08,3.08,0.01,2024,6,3,0,2,23,0,153,2
2024-06-04,1,12.0,1917.58,1.3,718.51,2.35,3.84,8.291,0.046,19.79,11586.76,43.0,10.05,6.77,0.47,0.6,134.68,0.16,3.37,8.98,0.02,0.9,813.84,0.58,52.58,9.47,0.43,0.4,57.56,0.16,0.12,5.67,0.01,2.2,438.63,0.34,0.6,41.05,0.04,0.3,25.66,0.09,0.08,2.96,0.01,2024,6,4,1,2,23,0,154,1
2024-06-04,2,12.0,1954.77,1.4,592.67,1.59,3.19,6.978,0.033,22.6,12744.33,46.0,11.16,6.67,0.5,0.47,130.61,0.2,3.32,8.04,0.02,0.9,933.67,0.64,53.17,9.33,0.41,0.4,80.22,0.11,0.11,6.09,0.01,2.4,535.08,0.37,0.72,41.37,0.04,0.3,29.66,0.1,0.09,3.47,0.01,2024,6,4,1,2,23,0,154,2
2024-06-05,1,9.0,927.79,1.3,584.46,1.4,2.93,7.411,0.03,16.59,9848.92,29.65,17.67,9.36,0.43,0.57,137.67,0.19,3.04,9.16,0.02,1.1,1103.63,0.77,51.42,11.03,0.4,0.47,94.55,0.14,0.17,7.28,0.01,1.8,368.17,0.3,0.66,34.05,0.04,0.27,34.26,0.09,0.09,4.28,0.01,2024,6,5,2,2,23,0,155,1
2024-06-05,2,5.0,855.64,2.25,795.2,2.15,3.39,8.789,0.038,23.16,11013.67,30.47,16.79,9.66,0.44,1.53,397.03,0.44,3.3,8.94,0.03,3.5,1556.35,1.64,32.81,21.6,0.32,0.8,174.55,0.24,0.7,7.84,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,5,2,2,23,0,155,2
2024-06-06,1,12.0,1997.41,1.25,446.97,1.48,3.06,6.552,0.031,20.19,11711.22,51.23,8.86,5.19,0.46,0.53,208.75,0.28,3.07,6.54,0.02,1.8,2135.72,2.51,50.16,9.33,0.41,0.43,89.49,0.14,0.27,5.67,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,6,3,2,23,0,156,1
2024-06-06,2,12.0,2060.07,1.15,419.81,1.14,2.64,6.238,0.029,21.36,10822.17,44.54,10.96,6.49,0.57,0.47,121.97,0.11,2.52,6.23,0.02,1.1,1320.19,0.64,52.28,8.94,0.41,0.37,63.82,0.07,0.16,5.46,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,6,3,2,23,0,156,2
2024-06-07,1,12.0,2094.79,1.0,484.57,1.39,2.75,7.078,0.021,16.6,10753.33,43.39,10.03,7.66,0.45,0.53,183.44,0.16,3.42,8.95,0.02,0.7,1041.43,0.66,53.86,9.47,0.3,0.4,75.91,0.08,0.12,6.12,0.01,2.36,787.0,0.59,1.04,46.1,0.03,0.37,56.15,0.08,0.1,5.62,0.01,2024,6,7,4,2,23,0,157,1
2024-06-07,2,12.0,2025.38,1.2,525.92,1.22,2.94,7.439,0.023,17.65,11319.33,45.45,9.71,7.01,0.43,0.43,99.04,0.14,2.88,7.85,0.02,1.0,1080.95,0.57,53.46,9.6,0.34,0.39,80.21,0.1,0.1,6.53,0.01,2.57,778.85,0.48,1.25,45.5,0.04,0.37,52.55,0.08,0.08,5.78,0.01,2024,6,7,4,2,23,0,157,2
2024-06-08,1,12.0,2007.98,1.1,519.61,1.65,3.48,7.732,0.027,15.6,10752.6,46.54,9.84,6.77,0.43,0.5,211.51,0.21,3.55,8.42,0.02,0.9,1424.3,0.95,50.29,10.07,0.32,0.2,92.49,0.14,0.12,6.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,8,5,2,23,1,158,1
2024-06-08,2,12.0,1965.45,1.15,498.24,1.42,2.54,6.948,0.028,15.19,10307.2,41.95,11.4,7.65,0.49,0.47,188.48,0.18,2.53,7.95,0.02,0.7,1429.78,0.83,50.1,9.9,0.35,0.2,103.43,0.11,0.2,6.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,8,5,2,23,1,158,2
2024-06-09,1,12.0,1884.21,1.81,630.94,1.56,2.73,7.332,0.03,25.25,12227.39,40.4,11.58,8.16,0.44,0.95,166.11,0.2,2.8,8.15,0.02,2.13,1381.14,1.6,50.16,10.31,0.31,0.81,94.6,0.12,0.16,6.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,9,6,2,23,1,159,1
2024-06-09,2,12.0,1999.57,1.76,616.32,1.48,2.88,7.304,0.029,22.25,13203.45,49.67,10.04,6.73,0.41,0.93,210.45,0.2,3.05,7.77,0.02,1.73,1235.31,0.78,50.43,10.63,0.31,0.69,110.57,0.13,0.18,7.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,9,6,2,23,1,159,2
2024-06-10,1,12.0,2022.67,1.75,711.88,2.05,3.37,7.88,0.044,19.18,12874.01,50.79,9.81,6.64,0.53,0.57,160.16,0.23,3.4,9.09,0.02,1.1,1026.73,1.12,53.17,9.29,0.38,0.47,103.34,0.15,0.13,7.11,0.01,2.8,1245.98,0.82,2.46,41.9,0.09,0.4,50.99,0.15,0.1,5.56,0.01,2024,6,10,0,2,24,0,160,1
2024-06-10,2,12.0,1931.12,1.6,504.66,1.54,2.68,7.826,0.044,25.35,11502.21,46.73,11.06,7.93,0.64,0.65,124.86,0.19,2.67,8.52,0.02,1.2,1050.3,0.96,53.77,9.55,0.41,0.43,77.43,0.12,0.12,6.49,0.01,2.4,749.57,0.5,1.23,42.6,0.05,0.37,38.66,0.12,0.09,5.11,0.01,2024,6,10,0,2,24,0,160,2
2024-06-11,1,12.0,1905.18,1.25,528.41,1.47,3.02,6.924,0.028,18.9,11725.66,48.3,11.38,6.77,0.44,0.8,287.76,0.18,3.71,8.93,0.02,1.47,1406.21,0.79,54.07,8.64,0.34,0.62,106.4,0.1,0.13,6.58,0.01,2.64,1061.33,0.44,1.3,43.59,0.04,0.5,46.3,0.1,0.1,5.19,0.01,2024,6,11,1,2,24,0,161,1
2024-06-11,2,11.0,1778.32,1.03,535.83,1.46,2.95,7.218,0.032,12.25,9850.19,50.6,10.11,6.22,0.46,0.65,281.96,0.17,3.33,8.15,0.02,2.03,2111.75,1.22,53.0,8.64,0.34,0.5,150.31,0.08,0.12,5.84,0.01,3.95,2053.2,0.52,1.85,42.9,0.05,0.4,57.39,0.1,0.09,5.63,0.0,2024,6,11,1,2,24,0,161,2
2024-06-13,2,12.0,2015.18,1.28,590.29,1.97,3.37,7.926,0.032,19.0,12359.51,59.36,6.37,5.0,0.48,1.36,656.22,2.07,3.49,7.71,0.03,5.52,3723.94,6.1,49.06,9.29,0.42,1.84,797.67,2.19,3.79,8.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,13,3,2,24,0,163,1
2024-06-14,1,12.0,1992.57,1.54,547.95,1.56,2.92,7.417,0.034,23.75,11281.07,53.06,7.74,6.37,0.51,0.86,261.39,0.2,2.85,7.39,0.02,2.74,2517.07,2.61,53.4,9.07,0.36,0.78,177.92,0.16,0.94,7.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,14,4,2,24,0,164,1
2024-06-14,2,12.0,2086.94,1.87,728.21,2.1,3.99,8.776,0.039,13.84,6402.44,28.34,8.82,7.91,0.31,0.95,270.53,0.2,2.97,6.8,0.02,2.08,1716.1,1.51,53.8,9.15,0.35,0.73,140.21,0.13,0.33,6.36,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,14,4,2,24,0,164,2
2024-06-15,1,12.0,2084.69,1.35,713.1,1.7,3.43,7.073,0.031,16.17,10372.72,55.13,10.81,4.97,0.51,0.98,387.34,0.27,2.93,7.22,0.02,3.0,2708.12,2.98,51.13,9.25,0.32,0.66,196.06,0.15,0.35,6.42,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,15,5,2,24,1,165,1
2024-06-15,2,12.0,2092.31,1.64,788.78,1.98,3.33,7.91,0.035,21.75,12469.96,45.96,10.46,7.41,0.41,0.62,256.68,0.24,3.14,7.39,0.02,2.39,2013.31,1.85,51.77,9.33,0.31,0.59,106.77,0.08,0.11,6.31,0.01,3.74,2168.37,0.71,3.19,36.43,0.06,0.57,92.64,0.13,0.11,6.39,0.01,2024,6,15,5,2,24,1,165,2
2024-06-16,1,12.0,2205.26,1.75,711.88,2.05,3.37,7.88,0.044,19.18,12874.01,50.79,9.81,6.64,0.53,0.57,160.16,0.23,3.4,9.09,0.02,1.1,1026.73,1.12,53.17,9.29,0.38,0.47,103.34,0.15,0.13,7.11,0.01,2.8,1245.98,0.82,2.46,41.9,0.09,0.4,50.99,0.15,0.1,5.56,0.01,2024,6,16,6,2,24,1,166,1
2024-06-16,2,12.0,2110.56,1.6,504.66,1.54,2.68,7.826,0.044,25.35,11502.21,46.73,11.06,7.93,0.64,0.65,124.86,0.19,2.67,8.52,0.02,1.2,1050.3,0.96,53.77,9.55,0.41,0.43,77.43,0.12,0.12,6.49,0.01,2.4,749.57,0.5,1.23,42.6,0.05,0.37,38.66,0.12,0.09,5.11,0.01,2024,6,16,6,2,24,1,166,2
2024-06-17,1,12.0,2001.93,1.39,768.22,2.25,4.13,9.328,0.034,16.31,12264.34,46.0,8.61,7.5,0.4,0.59,181.9,0.23,3.6,9.01,0.02,1.06,1094.56,1.18,52.9,9.56,0.24,0.48,111.3,0.15,0.11,7.27,0.01,1.58,868.1,0.46,0.66,39.5,0.02,0.39,63.87,0.13,0.09,5.8,0.0,2024,6,17,0,2,25,0,167,1
2024-06-17,2,12.0,200.86,1.35,693.42,1.85,3.73,8.246,0.029,15.0,11349.62,44.12,9.46,8.71,0.39,0.66,247.69,0.23,3.46,8.06,0.02,1.47,1775.38,2.0,50.93,9.92,0.27,0.52,90.07,0.12,0.11,7.55,0.01,1.92,699.4,0.41,0.73,40.96,0.02,0.32,47.25,0.11,0.09,5.13,0.0,2024,6,17,0,2,25,0,167,2
2024-06-18,1,12.0,1945.07,1.4,653.43,1.9,3.79,8.526,0.036,16.61,11492.23,44.57,9.2,8.5,0.47,0.62,156.92,0.25,3.5,9.12,0.02,1.21,1091.33,1.29,51.09,10.6,0.32,0.53,89.16,0.16,0.81,8.15,0.01,2.12,730.4,0.54,9.0,37.1,0.06,0.46,59.15,0.14,0.25,6.62,0.01,2024,6,18,1,2,25,0,168,1
2024-06-18,2,12.0,2062.53,1.28,667.37,2.02,3.88,8.919,0.039,13.87,9721.82,43.42,11.79,9.14,0.45,0.52,147.89,0.21,3.19,9.08,0.02,1.56,1403.59,1.85,50.93,10.73,0.29,0.43,84.98,0.12,0.15,7.89,0.01,1.47,577.26,0.37,0.94,42.51,0.02,0.29,37.01,0.11,0.1,5.05,0.01,2024,6,18,1,2,25,0,168,2
2024-06-19,1,9.0,1513.7,1.77,629.52,2.2,4.16,8.959,0.046,18.99,9769.99,43.36,8.59,8.63,0.53,0.66,141.54,0.25,4.13,8.97,0.02,0.78,841.88,1.11,51.15,10.74,0.29,0.59,88.61,0.14,0.2,8.26,0.01,2.12,638.0,0.42,2.6,38.26,0.03,0.43,48.87,0.13,0.1,6.42,0.01,2024,6,19,2,2,25,0,169,1
2024-06-19,2,11.0,1871.68,1.77,779.54,2.8,4.81,9.21,0.044,18.41,11098.04,53.91,7.94,6.57,0.53,1.03,385.64,0.84,5.03,9.36,0.03,3.42,2203.34,10.44,38.57,10.71,0.27,0.86,283.82,0.53,1.89,9.16,0.02,4.34,2196.89,2.82,19.54,25.5,0.17,0.6,130.19,0.33,0.28,8.3,0.01,2024,6,19,2,2,25,0,169,2
2024-06-20,1,11.0,1859.75,1.69,780.38,2.72,4.96,10.319,0.042,16.21,10716.94,52.23,7.02,6.87,0.42,0.73,203.0,0.47,4.8,10.26,0.02,1.26,1056.3,3.01,51.55,10.71,0.28,0.63,115.32,0.22,0.91,10.0,0.01,2.33,1116.98,1.01,25.85,23.87,0.16,0.39,73.24,0.19,0.29,8.25,0.01,2024,6,20,3,2,25,0,170,1
2024-06-20,2,12.0,2141.99,1.21,731.73,2.61,4.38,9.032,0.04,12.1,10219.8,52.29,8.07,7.16,0.41,0.76,203.22,0.43,4.45,10.68,0.02,1.28,1143.57,2.49,50.56,10.82,0.29,0.69,128.5,0.24,0.16,9.88,0.01,3.15,1081.52,0.98,2.93,41.48,0.05,0.66,85.56,0.21,0.13,8.63,0.01,2024,6,20,3,2,25,0,170,2
2024-06-21,1,12.0,2080.44,1.1,800.2,2.65,4.83,9.836,0.043,14.6,11093.52,42.18,9.25,9.63,0.41,0.3,153.06,0.39,4.85,10.08,0.03,0.5,979.47,2.6,50.42,10.41,0.27,0.47,127.64,0.29,0.32,9.42,0.01,1.0,621.47,0.61,1.2,39.34,0.02,0.37,60.78,0.19,0.13,7.68,0.01,2024,6,21,4,2,25,0,171,1
2024-06-21,2,12.0,2106.54,1.15,782.33,2.3,4.39,8.715,0.041,12.18,9958.96,44.76,8.06,9.29,0.37,0.43,174.01,0.37,4.56,9.25,0.02,0.8,884.46,2.31,49.1,10.61,0.25,0.47,110.63,0.26,0.83,8.34,0.01,1.4,699.36,0.71,10.44,35.82,0.07,0.2,65.48,0.16,0.18,7.7,0.0,2024,6,21,4,2,25,0,171,2
2024-06-22,1,11.94,2073.6,1.3,758.93,2.11,4.22,9.159,0.038,14.17,10708.7,42.05,9.35,9.5,0.39,0.53,175.86,0.3,4.35,9.55,0.02,0.9,834.61,1.7,50.67,10.6,0.26,0.4,104.12,0.23,0.26,8.56,0.01,2.2,816.8,0.84,3.02,41.94,0.04,0.3,68.64,0.18,0.14,8.0,0.01,2024,6,22,5,2,25,1,172,1
2024-06-22,2,11.64,2025.21,1.4,856.9,2.27,4.46,9.604,0.039,14.97,10918.11,40.14,10.34,9.93,0.37,0.37,158.09,0.24,4.31,9.56,0.02,0.7,804.64,1.26,52.57,10.38,0.24,0.33,88.62,0.16,0.23,8.57,0.01,1.8,604.25,0.54,1.39,41.83,0.02,0.3,62.79,0.13,0.31,7.04,0.0,2024,6,22,5,2,25,1,172,2
2024-06-23,1,11.95,2130.08,1.29,701.21,2.14,4.13,9.08,0.058,14.88,10809.96,44.03,8.96,9.0,0.67,0.69,173.73,0.29,3.98,9.13,0.03,1.14,852.09,1.82,51.79,10.53,0.46,0.59,93.57,0.2,0.26,8.59,0.01,2.56,709.56,0.64,1.93,40.64,0.05,0.42,42.01,0.17,0.1,5.29,0.01,2024,6,23,6,2,25,1,173,1
2024-06-23,2,12.0,2108.21,1.11,658.88,2.01,3.86,8.21,0.054,13.89,11221.36,41.94,9.38,8.95,0.68,0.71,165.45,0.27,3.96,9.39,0.03,0.67,802.91,1.76,52.51,10.18,0.42,0.53,91.66,0.19,0.21,8.28,0.01,1.99,685.68,0.54,1.47,41.77,0.04,0.46,56.26,0.17,0.12,5.85,0.01,2024,6,23,6,2,25,1,173,2
2024-06-24,1,12.0,2065.93,1.23,519.55,1.7,3.29,7.825,0.05,17.49,11563.8,42.37,10.0,9.62,0.74,0.72,170.32,0.31,3.57,8.76,0.03,1.11,995.51,2.33,53.51,9.95,0.49,0.53,93.38,0.15,0.17,8.64,0.01,2.47,732.33,0.6,1.07,43.81,0.04,0.47,55.55,0.17,0.18,6.66,0.01,2024,6,24,0,2,26,0,174,1
2024-06-24,2,10.81,1900.18,1.44,595.47,1.63,3.27,7.716,0.053,18.24,11498.65,48.36,9.26,7.82,0.75,0.63,150.98,0.2,3.51,8.69,0.03,1.21,911.65,1.17,51.85,10.58,0.48,0.59,99.04,0.12,0.39,7.33,0.01,3.38,1041.8,0.64,2.63,40.22,0.06,0.43,48.8,0.08,0.1,5.93,0.01,2024,6,24,0,2,26,0,174,2
2024-06-25,1,12.0,2086.93,0.91,501.48,1.29,2.86,6.897,0.042,15.54,10994.14,45.18,7.7,8.37,0.66,0.52,108.12,0.16,2.91,7.57,0.03,0.85,819.5,1.05,50.62,9.92,0.48,0.43,64.76,0.11,0.14,6.31,0.01,2.23,611.29,0.45,1.08,40.57,0.04,0.33,36.62,0.11,0.15,4.55,0.01,2024,6,25,1,2,26,0,175,1
2024-06-25,2,11.08,1983.53,0.98,528.71,1.55,3.34,7.819,0.048,13.66,10323.17,48.05,7.4,8.0,0.67,0.49,130.75,0.21,3.61,9.28,0.03,0.64,763.37,0.92,52.41,10.04,0.45,0.43,78.46,0.13,0.13,7.76,0.01,1.97,565.96,0.42,0.85,42.15,0.03,0.36,46.93,0.12,0.11,6.3,0.01,2024,6,25,1,2,26,0,175,2
2024-06-26,1,10.11,1772.65,1.64,626.55,2.0,3.85,9.008,0.056,18.27,10986.18,45.99,8.97,8.68,0.61,0.69,167.05,0.32,3.53,9.0,0.03,1.14,970.49,2.0,52.11,10.65,0.46,0.66,98.72,0.22,0.2,8.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,26,2,2,26,0,176,1
2024-06-26,2,11.39,2025.7,1.33,568.55,1.65,3.4,7.873,0.048,16.81,10294.99,46.47,7.14,8.05,0.61,0.6,120.2,0.3,4.01,9.05,0.03,0.77,707.48,1.69,52.89,5.06,0.37,0.56,81.17,0.21,0.36,8.69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,26,2,2,26,0,176,2
2024-06-27,1,12.0,2137.57,1.8,508.94,1.34,3.46,7.627,0.059,25.77,10991.01,43.83,8.56,8.47,0.61,0.72,115.19,0.21,3.27,7.4,0.03,1.06,616.32,1.21,51.51,10.29,0.46,0.63,69.43,0.17,0.18,8.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,27,3,2,26,0,177,1
2024-06-27,2,11.93,2066.58,1.67,451.36,1.24,2.69,6.59,0.049,23.475,27.05,11096.84,39.3,9.8,8.9,0.72,107.01,0.16,2.69,7.75,0.04,1.12,691.93,1.21,50.53,10.37,0.48,0.56,57.51,0.13,0.12,7.19,0.01,3.75,531.23,0.41,0.76,42.76,0.06,0.49,43.17,0.12,0.11,5.64,0.01,2024,6,27,3,2,26,0,177,2
2024-06-28,1,11.92,2044.55,1.02,488.21,1.63,3.63,8.338,0.057,13.42,11112.73,44.17,6.41,8.49,0.59,0.98,111.07,0.23,3.43,6.98,0.03,0.66,584.31,1.3,52.75,11.54,0.47,0.59,60.04,0.16,0.12,6.72,0.01,2.72,544.76,1.63,2.3,41.18,0.07,0.43,29.45,0.13,0.1,3.96,0.01,2024,6,28,4,2,26,0,178,1
2024-06-28,2,12.0,2139.92,1.81,511.25,1.95,3.94,9.451,0.059,16.8,12527.21,47.41,7.67,8.86,0.61,0.66,151.2,0.35,3.56,9.66,0.01,0.59,604.98,1.72,52.93,9.54,0.37,0.49,89.29,0.25,0.3,9.05,0.02,1.34,494.33,0.65,1.09,36.74,0.03,0.3,38.7,0.2,0.25,5.57,0.03,2024,6,28,4,2,26,0,178,2
2024-06-29,1,11.79,2040.61,1.15,448.38,1.41,3.34,7.403,0.058,22.56,11085.68,43.73,10.69,8.63,0.61,0.57,107.05,0.2,3.27,7.33,0.03,1.0,656.28,1.48,52.13,10.68,0.47,0.47,58.76,0.19,0.19,6.92,0.01,1.8,490.62,0.42,0.67,39.86,0.08,0.3,40.42,0.16,0.11,5.89,0.01,2024,6,29,5,2,26,1,179,1
2024-06-29,2,11.92,2117.47,1.1,383.01,1.7,3.94,8.802,0.049,23.18,12382.05,44.53,9.26,9.96,0.63,0.43,119.31,0.22,3.7,8.11,0.01,1.0,669.83,1.9,51.93,11.08,0.37,0.37,63.46,0.19,0.18,7.76,0.02,1.8,570.35,0.46,0.85,39.97,0.03,0.3,36.99,0.12,0.09,5.05,0.03,2024,6,29,5,2,26,1,179,2
2024-06-30,1,11.74,2042.12,1.44,549.39,1.49,3.47,7.646,0.057,21.78,11776.25,41.2,8.81,9.11,0.59,0.62,125.71,0.22,3.63,8.56,0.03,0.99,776.25,2.38,50.62,10.9,0.47,0.52,72.65,0.19,0.47,8.21,0.01,2.68,729.01,0.55,3.66,31.05,0.08,0.13,33.52,0.12,0.11,5.24,0.01,2024,6,30,6,2,26,1,180,1
2024-06-30,2,11.64,2059.12,1.5,556.52,1.5,3.76,8.61,0.048,24.27,12990.55,47.56,6.91,6.33,0.62,0.59,119.6,0.22,3.85,8.41,0.01,0.94,666.15,1.93,50.73,10.93,0.37,0.49,69.73,0.16,0.77,7.51,0.02,2.32,465.93,0.43,5.66,37.79,0.03,0.3,34.54,0.11,0.13,4.9,0.03,2024,6,30,6,2,26,1,180,2
2024-07-01,1,12.0,1950.31,1.46,512.44,1.52,3.44,8.201,0.043,24.08,11702.64,41.0,10.4,9.93,0.74,0.56,135.4,0.3,3.42,8.34,0.02,1.1,772.9,1.64,51.54,11.21,0.4,0.46,77.35,0.22,0.13,7.84,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,1,0,3,27,0,181,1
2024-07-01,2,12.0,1931.13,1.62,560.64,1.44,3.22,8.172,0.037,22.72,9970.49,38.37,13.32,7.64,0.6,0.89,209.96,0.25,3.25,8.99,0.02,1.56,1059.6,1.35,52.54,10.74,0.34,0.63,106.21,0.22,0.18,8.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,1,0,3,27,0,181,2
